has_remove_from_cart,is_purchase,continent,is_new_visit,isMobile,last_add_to_cart_hour,number_of_user_actions,number_of_page_views,time_on_site,has_promo,first_add_to_cart_delay,add_to_cart_count,quick_click_count,onsite_click_count,product_click_count
False,False,Europe,True,False,13,17,63,1003,False,998.9760000000001,1,16,0,0
True,False,Americas,False,False,20,32,57,2200,False,573.246,11,14,0,0
True,False,Americas,True,False,9,32,68,2185,False,245.774,8,15,0,8
False,False,Americas,True,False,19,1,2,261,False,260.889,1,0,0,0
False,False,Americas,True,False,12,1,2,165,False,165.49599999999995,1,0,0,0
False,False,Americas,True,False,14,2,2,229,False,211.02,2,0,0,0
False,False,Americas,True,False,10,1,3,173,False,159.735,1,0,0,0
False,False,Americas,True,False,10,1,3,252,False,247.824,1,0,0,0
False,False,Africa,True,True,17,2,3,51,False,35.056999999999995,2,0,0,0
False,False,Americas,True,False,10,1,4,353,False,217.861,1,0,0,0
False,False,Americas,True,False,18,4,4,511,False,223.99400000000003,4,0,0,0
False,False,Americas,True,False,17,1,13,409,False,81.835,1,0,0,0
False,False,Europe,True,False,23,5,9,160,False,108.21799999999999,1,4,0,0
False,False,Africa,True,True,3,1,2,129,False,128.94799999999998,1,0,0,0
False,False,Americas,False,False,7,2,2,26,False,26.063000000000002,1,1,0,0
False,False,Europe,False,False,8,2,3,13,False,7.72,1,1,0,0
False,False,Americas,True,False,15,2,3,28,False,25.273000000000003,1,1,0,0
False,False,Americas,True,True,17,2,3,50,False,40.648,1,1,0,0
False,False,Oceania,False,False,18,2,4,57,True,44.352,1,0,0,0
False,False,Asia,True,True,15,2,4,3339,False,3339.417,1,1,0,0
False,False,Americas,True,False,20,2,4,45,False,26.519000000000002,1,1,0,0
False,False,Europe,True,False,1,3,3,20,False,10.277999999999999,2,1,0,0
False,False,Europe,True,True,3,3,3,26,False,14.046,2,1,0,0
False,False,Asia,False,False,20,3,3,52,False,34.109,2,1,0,0
False,False,Europe,True,True,9,2,5,278,False,265.405,1,1,0,0
False,False,Europe,False,False,10,2,5,667,False,648.93,1,1,0,0
False,False,Europe,True,False,6,2,5,60,False,29.718000000000004,1,1,0,0
False,False,Americas,True,False,14,3,5,19,False,13.692,2,1,0,0
False,False,Americas,True,False,20,2,6,67,False,36.754,1,1,0,0
False,False,Americas,True,False,18,2,6,155,False,148.471,1,1,0,0
False,False,Americas,False,False,8,2,6,909,False,13.198,1,1,0,0
False,False,Europe,True,True,10,3,5,68,True,59.633,1,1,0,0
False,False,Europe,True,False,6,2,6,90,False,86.68,1,1,0,0
False,False,Americas,True,False,15,2,6,262,False,31.281999999999996,1,1,0,0
False,False,Asia,True,False,2,3,5,61,False,38.403,1,2,0,0
False,False,Americas,True,False,13,2,7,54,False,25.349,1,1,0,0
False,False,Americas,True,True,20,2,7,51,False,38.165,1,1,0,0
False,False,Americas,True,True,4,3,6,122,False,108.912,2,1,0,0
False,False,Europe,True,False,10,3,6,117,True,71.006,1,0,0,0
False,False,Americas,True,False,10,3,6,81,True,69.195,1,1,0,0
False,False,Europe,True,True,9,2,7,332,False,268.785,1,1,0,0
False,False,Asia,True,True,8,1,8,393,False,136.536,1,0,0,0
False,False,Americas,True,False,4,2,7,453,False,251.91099999999997,1,1,0,0
False,False,Europe,True,False,13,3,7,558,False,422.20599999999996,1,1,0,1
False,False,Americas,True,False,14,3,7,141,False,79.536,1,2,0,0
False,False,Americas,False,False,13,2,8,46,False,3.595,1,1,0,0
True,False,Americas,False,False,16,3,8,98,False,33.297,1,1,0,0
True,False,Americas,True,False,6,4,7,74,False,57.776,1,1,0,1
False,False,Americas,True,False,17,4,7,115,True,99.791,1,1,0,0
False,False,Americas,True,False,18,2,9,411,False,31.639,1,1,0,0
False,False,Europe,True,True,9,4,7,357,True,239.00599999999997,1,2,0,0
False,False,Europe,True,False,1,5,6,385,False,375.57099999999997,1,3,0,1
False,False,Europe,True,True,9,2,9,286,False,232.372,1,1,0,0
False,False,Europe,True,True,9,3,8,299,True,263.426,1,1,0,0
False,False,Europe,True,False,1,3,8,309,False,226.28,2,1,0,0
False,False,Americas,False,False,11,2,9,88,False,73.207,1,1,0,0
False,False,Asia,True,False,18,3,8,151,False,127.791,1,2,0,0
False,False,Americas,True,False,8,2,9,572,False,98.146,1,1,0,0
False,False,Americas,True,False,15,3,9,148,False,90.905,1,2,0,0
False,False,Americas,True,False,11,2,10,299,False,155.97899999999996,1,1,0,0
False,False,Americas,True,False,12,3,9,101,False,97.03200000000001,1,2,0,0
False,False,Americas,False,False,9,2,10,273,False,36.785,1,1,0,0
False,False,Europe,True,False,1,2,10,276,False,105.265,1,1,0,0
False,False,Americas,False,False,10,2,10,295,False,290.83299999999997,1,1,0,0
False,False,Americas,False,False,22,4,8,617,False,197.22099999999998,1,3,0,0
False,False,Americas,False,False,23,3,10,151,False,16.445,1,2,0,0
False,True,Americas,True,False,21,2,11,137,False,41.091,1,1,0,0
False,False,Americas,False,False,13,3,10,823,False,15.767000000000001,1,2,0,0
False,True,Americas,True,False,10,2,11,159,False,38.179,1,1,0,0
False,False,Europe,True,True,9,4,9,258,False,229.423,2,2,0,0
True,False,Europe,True,True,9,4,9,513,True,318.847,1,1,0,0
False,False,Europe,True,True,9,5,8,306,True,262.263,1,3,0,0
False,False,Europe,True,True,9,5,9,296,True,250.05,2,2,0,0
True,False,Americas,False,False,8,7,7,1262,False,11.205,3,3,0,0
False,False,Americas,True,False,18,6,8,389,False,194.93900000000002,3,1,0,2
False,False,Asia,True,False,21,3,12,557,False,208.915,1,1,0,1
False,False,Americas,False,False,18,4,11,420,False,148.401,2,2,0,0
False,False,Americas,True,False,12,2,13,1704,False,131.225,1,1,0,0
False,False,Europe,True,False,13,3,12,216,False,81.027,1,2,0,0
False,False,Americas,True,True,9,7,8,97,False,48.888999999999996,1,6,0,0
False,False,Americas,True,True,10,4,11,208,False,11.17,2,2,0,0
False,False,Europe,True,True,9,5,11,259,True,236.77599999999998,1,3,0,0
False,False,Europe,True,True,9,7,9,305,True,218.108,2,2,0,0
False,False,Americas,True,True,21,6,10,269,True,256.557,1,3,0,0
False,False,Europe,True,True,9,5,11,434,True,375.616,1,3,0,0
False,False,Americas,True,False,7,6,10,115,False,92.134,2,2,0,2
False,False,Americas,False,False,10,6,11,140,True,87.978,1,4,0,0
False,True,Americas,True,True,13,5,12,310,True,38.699,1,3,0,0
False,False,Asia,True,False,5,7,10,254,False,86.23200000000001,2,3,0,2
False,False,Americas,False,False,12,4,14,226,False,103.751,1,3,0,0
False,False,Americas,False,False,4,2,16,2484,False,2411.5170000000007,1,1,0,0
False,False,Americas,True,False,19,5,13,325,False,176.34,1,3,0,1
False,False,Americas,True,False,8,3,15,450,False,447.486,1,2,0,0
False,False,Asia,False,False,4,4,14,201,True,54.336999999999996,1,1,0,0
False,False,Asia,True,False,4,3,15,1020,False,810.166,1,1,0,1
True,False,Americas,True,False,20,5,13,135,True,100.07,1,1,0,0
False,True,Americas,False,False,16,4,14,280,False,1.9469999999999998,2,2,0,0
True,False,Americas,False,False,21,4,15,155,False,77.468,1,2,0,0
False,False,Americas,True,False,12,5,14,927,True,773.23,1,2,0,0
True,False,Europe,True,True,9,6,13,330,True,271.672,1,2,0,0
True,False,Asia,False,False,6,7,12,345,False,7.1960000000000015,3,2,0,0
False,False,Americas,True,False,18,7,12,144,False,81.234,3,2,0,2
False,False,Americas,False,False,14,4,15,162,False,12.607000000000001,1,2,0,1
False,False,Americas,False,False,7,5,15,367,False,289.601,1,4,0,0
False,False,Americas,False,False,11,5,15,726,False,27.6,1,3,0,1
False,False,Europe,False,False,4,10,10,294,False,55.07100000000001,2,4,0,4
False,False,Americas,False,False,7,8,12,121,False,6.409,4,4,0,0
False,False,Americas,True,True,4,5,16,441,False,130.80200000000002,1,2,0,2
False,False,Americas,True,False,11,6,15,953,True,844.579,1,4,0,0
False,False,Europe,True,False,2,8,13,185,False,92.51799999999999,2,4,0,2
False,True,Americas,False,False,13,6,16,212,False,34.819,3,3,0,0
False,False,Americas,False,True,4,8,14,227,False,19.995,3,5,0,0
False,False,Americas,True,False,12,7,15,152,False,149.72899999999996,1,6,0,0
False,False,Asia,True,False,18,5,17,602,True,155.05700000000004,1,3,0,0
False,False,Americas,True,False,7,6,17,386,False,92.023,3,3,0,0
False,False,Americas,True,False,18,6,17,426,False,20.182000000000002,1,3,0,2
True,False,Americas,False,True,18,13,10,834,False,116.825,1,1,0,0
False,False,Americas,False,False,10,8,15,459,False,390.18,3,4,0,1
False,False,Americas,False,False,11,6,17,426,False,101.42399999999999,2,4,0,0
True,False,Americas,True,False,12,9,15,214,False,95.90700000000001,2,5,0,1
False,False,Americas,True,False,15,7,17,249,False,171.285,3,4,0,0
False,True,Americas,True,False,17,7,17,346,False,117.98100000000001,2,5,0,0
False,True,Americas,False,False,11,7,17,1213,False,305.631,1,6,0,0
False,False,Americas,True,False,11,7,17,480,False,290.563,4,3,0,0
False,False,Americas,False,False,11,9,15,744,True,2.45,3,5,0,0
False,False,Europe,True,True,9,7,18,446,True,265.851,1,4,0,0
False,False,Americas,False,False,21,5,20,478,False,80.59100000000002,1,4,0,0
False,False,Americas,False,False,14,6,19,303,False,71.048,2,4,0,0
False,False,Americas,True,False,12,9,17,381,False,167.497,1,7,0,1
True,False,Americas,True,False,21,6,20,662,True,163.683,1,2,0,1
False,False,Americas,False,False,13,8,18,251,False,59.471000000000004,5,3,0,0
False,False,Asia,True,False,6,5,21,254,False,15.63,3,2,0,0
False,False,Americas,True,False,14,7,20,221,False,84.34200000000001,3,4,0,0
True,False,Americas,True,False,5,6,21,1461,False,182.30200000000002,2,2,0,1
False,False,Americas,False,False,18,10,17,89,False,26.081,3,7,0,0
False,False,Americas,True,False,7,11,16,185,True,60.711999999999996,4,6,0,0
True,False,Americas,False,False,7,11,16,261,False,23.522,1,5,1,3
False,True,Americas,True,False,10,4,23,495,False,165.081,2,2,0,0
False,False,Asia,True,False,1,9,18,862,False,834.513,3,5,0,1
False,False,Americas,False,False,14,8,20,385,False,59.849,4,4,0,0
False,False,Americas,True,False,10,6,22,1046,False,540.915,2,2,0,2
True,True,Americas,True,False,14,5,23,751,False,296.32599999999996,2,2,0,0
False,True,Americas,False,False,13,6,22,445,False,170.83700000000005,3,3,0,0
False,True,Americas,False,False,10,4,24,645,False,108.163,2,2,0,0
False,True,Americas,False,False,7,4,24,511,False,39.25,2,2,0,0
False,False,Asia,True,False,14,6,22,922,False,140.69,3,3,0,0
True,True,Americas,False,False,16,7,22,347,False,78.208,3,3,0,0
False,False,Americas,False,True,23,11,18,304,True,194.85,3,6,0,0
False,False,Asia,True,True,4,5,24,1874,True,1602.161,1,3,0,0
False,False,Asia,False,False,21,12,18,656,False,536.904,1,8,0,3
True,True,Americas,False,False,10,9,21,162,False,8.05,4,4,0,0
True,True,Americas,False,False,11,6,24,1110,False,16.252,3,2,0,0
True,False,Americas,False,False,8,13,17,692,False,7.405,3,7,0,1
False,False,Europe,True,False,4,19,12,355,True,324.647,1,3,0,2
False,False,Europe,True,False,2,9,22,1629,False,621.398,1,3,2,3
False,False,Americas,False,False,13,5,26,1559,False,291.12,1,3,0,1
False,False,Americas,False,False,19,11,20,380,False,122.848,1,6,0,4
False,False,Americas,False,False,14,7,25,1326,False,961.79,3,4,0,0
False,False,Americas,False,False,8,7,25,905,True,255.49900000000002,1,5,0,0
True,False,Americas,False,False,9,12,20,419,True,155.98,4,5,0,0
False,True,Americas,False,False,13,10,22,514,False,23.622,5,5,0,0
False,True,Americas,True,False,6,7,26,823,False,169.52900000000002,4,3,0,0
False,False,Americas,False,False,10,9,24,415,False,67.285,5,4,0,0
True,False,Americas,False,True,1,8,26,1147,False,786.61,2,0,0,0
False,False,Americas,False,False,20,8,26,274,False,46.408,2,6,0,0
True,True,Americas,False,False,8,7,27,684,False,22.163,3,3,0,0
False,False,Americas,True,False,11,14,21,232,False,215.865,2,10,0,2
False,False,Americas,True,False,15,5,30,507,False,452.282,1,4,0,0
False,True,Americas,False,False,12,10,25,355,False,11.879000000000001,5,5,0,0
False,False,Americas,False,False,16,9,27,510,False,54.653999999999996,5,4,0,0
False,False,Americas,False,False,11,3,33,963,False,252.957,1,2,0,0
False,False,Americas,False,False,12,22,16,726,False,598.615,3,3,0,0
False,False,Americas,True,False,11,22,16,166,False,31.476,1,5,0,0
False,True,Americas,False,False,14,6,32,763,False,86.306,1,3,0,2
False,True,Americas,False,False,11,12,26,2413,False,1960.634,3,5,0,4
False,False,Americas,True,True,19,8,31,1372,True,225.24900000000002,3,4,0,0
False,False,Asia,False,False,7,13,26,411,True,209.523,1,5,0,5
False,False,Americas,True,True,22,20,19,584,False,189.58900000000003,1,2,0,0
False,False,Asia,True,False,2,6,34,432,False,36.061,3,3,0,0
True,False,Americas,True,False,8,16,25,1402,False,113.619,5,6,0,1
False,False,Americas,False,False,12,13,28,592,False,368.89099999999996,3,8,0,2
False,True,Americas,False,False,23,12,30,2786,False,648.672,1,7,0,4
False,True,Americas,False,False,10,15,27,430,False,51.711999999999996,5,8,0,2
False,True,Americas,False,False,19,10,33,712,False,308.806,1,5,0,4
False,False,Americas,True,False,9,14,30,375,True,85.0,1,8,0,2
False,True,Americas,True,False,12,10,35,853,True,427.04699999999997,2,4,0,3
False,True,Americas,False,False,14,14,31,1066,False,383.659,2,6,0,6
True,False,Americas,False,False,7,23,22,2665,False,150.986,9,13,0,0
True,False,Americas,True,False,20,16,30,479,False,60.818999999999996,6,8,0,0
False,False,Americas,False,False,10,17,34,391,False,115.48200000000001,4,13,0,0
True,False,Americas,False,False,8,23,29,3967,False,10.145,10,10,0,1
False,True,Americas,False,True,8,13,41,805,False,80.875,6,7,0,0
False,True,Americas,True,False,16,12,43,1369,False,147.13299999999995,7,5,0,0
True,False,Americas,False,False,13,9,46,1554,False,498.11,3,4,0,0
True,False,Americas,False,False,12,14,43,3200,False,488.305,4,8,0,0
True,True,Americas,False,False,12,11,46,940,False,64.584,5,5,0,0
False,True,Americas,True,False,20,17,44,904,False,235.38299999999998,5,11,0,1
True,False,Americas,True,False,12,17,46,1402,False,22.494,8,6,0,0
False,False,Americas,True,False,9,18,47,1284,True,17.144000000000002,8,9,0,0
True,True,Americas,False,False,22,19,47,639,False,32.891999999999996,9,9,0,0
False,False,Americas,False,False,9,26,41,1256,True,284.094,6,19,0,0
False,False,Americas,False,False,11,17,51,945,False,202.479,2,10,0,5
False,True,Americas,True,False,8,21,49,1085,False,199.458,2,19,0,0
False,False,Americas,False,False,8,23,48,600,False,17.503,7,16,0,0
True,False,Americas,False,False,9,28,43,2372,False,130.71,10,7,0,4
False,False,Americas,False,False,22,24,48,808,False,200.761,4,13,0,7
False,True,Americas,True,False,5,22,53,1938,False,1136.622,3,14,0,5
True,False,Americas,True,False,20,26,51,839,False,75.442,5,16,0,1
False,False,Americas,False,True,17,28,49,1718,False,233.892,8,19,0,1
True,False,Americas,True,False,18,22,56,1435,True,251.59900000000002,3,9,0,6
False,True,Americas,False,False,21,21,58,1619,False,174.07,9,12,0,0
False,False,Americas,False,False,7,24,56,1738,False,145.889,5,19,0,0
False,True,Americas,True,False,14,23,57,1379,False,588.908,4,12,0,7
False,True,Americas,False,False,10,23,57,814,False,93.97200000000001,11,12,0,0
False,True,Americas,False,False,20,26,55,3070,True,69.36,3,14,0,8
True,False,Americas,False,False,20,17,67,1588,True,152.219,5,10,0,0
True,False,Americas,False,False,16,34,54,673,False,49.047,6,17,0,10
True,True,Americas,False,False,17,26,67,1213,False,205.30200000000002,4,15,0,1
True,False,Americas,True,False,6,31,67,1494,False,62.867,15,13,1,0
True,False,Americas,True,False,17,30,71,1402,False,272.45,4,20,0,4
True,False,Americas,False,False,23,32,70,2379,False,317.933,6,18,0,7
True,True,Americas,True,False,13,28,76,4275,False,267.508,4,13,0,10
True,True,Americas,False,False,13,35,83,1769,False,22.761,15,15,0,1
True,False,Americas,False,True,2,41,78,3326,True,111.98100000000001,12,22,0,5
True,True,Americas,False,False,18,62,110,1525,False,79.439,21,33,0,5
False,False,Americas,False,False,18,3,6,24,False,15.097000000000001,1,1,0,1
False,False,Americas,True,False,0,2,13,489,False,425.829,1,1,0,0
False,False,Asia,True,False,5,6,14,312,True,172.075,2,3,0,0
False,False,Americas,True,False,7,8,22,401,False,321.39599999999996,1,7,0,0
False,False,Americas,True,False,18,11,23,1602,True,1587.2120000000002,2,5,0,0
True,False,Europe,False,False,3,1,0,0,False,0.0,1,0,0,0
False,False,Americas,False,True,11,1,4,30,False,4.723,1,0,0,0
False,False,Americas,False,True,17,3,3,50,False,13.222000000000001,2,1,0,0
False,False,Americas,False,False,8,2,5,83,False,77.516,1,1,0,0
False,False,Americas,False,False,18,2,5,37,False,34.501,1,1,0,0
False,False,Asia,True,False,11,3,4,200,False,194.465,1,1,0,1
False,False,Europe,False,False,16,3,5,37,False,30.392,1,1,0,1
False,False,Americas,True,False,13,2,6,222,False,94.37700000000001,1,1,0,0
False,False,Asia,True,False,23,3,5,165,False,149.145,1,1,0,1
False,False,Europe,False,False,16,3,5,19,False,14.902000000000001,1,2,0,0
False,False,Americas,False,False,15,3,6,118,False,93.001,1,1,0,1
False,False,Americas,False,False,9,2,8,211,False,11.86,1,1,0,0
False,False,Asia,True,False,17,2,8,219,False,126.096,1,1,0,0
False,False,Americas,False,True,15,2,8,103,False,48.363,1,1,0,0
False,False,Americas,False,False,23,2,9,157,False,34.64,1,1,0,0
False,False,Asia,True,False,22,3,8,199,False,65.567,2,1,0,0
False,False,Americas,True,True,22,2,10,158,False,152.011,1,1,0,0
False,False,Americas,True,True,14,1,11,272,False,81.995,1,0,0,0
False,False,Americas,True,False,15,4,8,160,False,107.12299999999999,2,2,0,0
True,False,Americas,True,True,17,4,9,195,False,166.077,1,1,0,1
False,False,Europe,False,True,11,3,10,214,False,143.743,1,2,0,0
False,False,Americas,True,False,9,2,13,269,False,103.462,1,1,0,0
False,False,Americas,False,False,12,2,13,247,False,51.913999999999994,1,1,0,0
False,False,Americas,False,False,9,4,11,230,False,128.987,1,2,0,1
False,False,Americas,True,False,9,4,12,137,False,119.574,1,2,0,1
False,True,Americas,False,False,11,2,15,288,False,15.767999999999999,1,1,0,0
False,False,Americas,False,False,11,2,16,432,False,325.316,1,1,0,0
False,True,Americas,True,False,11,1,17,1043,False,3.713,1,0,0,0
False,True,Asia,False,False,2,4,17,731,False,395.986,2,2,0,0
False,False,Americas,False,True,2,6,15,251,False,89.985,1,5,0,0
False,False,Americas,True,True,17,4,18,1865,False,33.609,1,3,0,0
False,False,Americas,False,False,7,5,17,4241,False,1948.608,3,0,0,2
False,False,Americas,True,False,16,3,20,468,False,441.539,2,1,0,0
False,False,Europe,True,True,14,2,22,259,False,162.031,1,1,0,0
False,False,Americas,False,False,7,16,8,436,False,70.014,16,0,0,0
True,False,Asia,True,False,13,4,20,643,False,439.82199999999995,1,2,0,0
False,False,Americas,False,True,11,1,24,976,False,920.882,1,0,0,0
False,True,Americas,True,False,20,5,20,927,False,307.127,2,2,0,1
False,False,Europe,True,False,16,4,21,289,False,192.053,1,2,0,1
False,True,Americas,True,False,15,4,22,1324,False,234.35,2,2,0,0
False,False,Americas,True,False,11,6,20,1256,False,82.84299999999998,2,3,0,1
False,False,Americas,True,False,18,8,19,689,False,167.083,8,0,0,0
False,True,Americas,False,False,16,5,23,2618,False,1456.4089999999999,4,1,0,0
False,True,Americas,False,True,19,2,26,908,False,270.491,1,1,0,0
False,True,Americas,True,False,23,1,28,1049,False,471.68300000000005,1,0,0,0
False,False,Americas,True,True,23,7,23,322,False,123.556,3,4,0,0
True,False,Americas,True,True,19,9,22,1491,False,1377.825,2,3,0,3
True,False,Asia,True,False,21,6,25,3017,False,679.551,3,2,0,0
False,False,Americas,True,True,11,7,25,1171,False,763.425,1,3,0,3
True,False,Americas,True,True,11,10,26,1045,False,44.626999999999995,3,6,0,0
True,False,Americas,False,False,18,7,29,1257,False,454.55300000000005,2,4,0,0
False,True,Americas,False,True,17,10,27,1721,False,106.83200000000001,5,5,0,0
False,False,Americas,True,False,8,11,28,1712,False,11.360999999999999,6,3,0,2
False,False,Americas,False,False,13,19,22,105,False,96.47,2,17,0,0
